026;072;026072;TV;SINISTRA PIAVE;San Fior;-;Via Marco Polo 29;San Fior;www.savnoservizi.it;-;
026;067;026067;TV;SINISTRA PIAVE;Revine Lago;-;Via Marconi - Z.I. Lago;Revine Lago;www.comune.revine-lago.tv.it;-;
026;084;026084;TV;SINISTRA PIAVE;Tarzo;-;Via Marconi - Z.I. Lago;Revine Lago;www.comune.revine-lago.tv.it;-;
023;022;023022;VR;VERONA NORD;Castelnuovo del Garda;-;Via Mantovana - Cavalcaselle;Castelnuovo del Garda;www.comune.castelnuovodelgarda.vr.it;-;
028;093;028093;PD;BRENTA;Trebaseleghe;-;Via Manetti 24;Trebaseleghe;www.etraspa.it;-;
027;042;027042;VE;VENEZIA;Venezia;-;Via Malamocco 18 - Loc. Terre Perse Lido;Venezia;www.gruppoveritas.it;-;
026;075;026075;TV;SINISTRA PIAVE;Santa Lucia di Piave;-;Via Majorana;Santa Lucia di Piave;www.savnoservizi.it;-;
029;045;029045;RO;ROVIGO;Stienta;-;Via Maffei  725;Stienta;www.ecoambienterovigo.i;-;
027;033;027033;VE;VENEZIA;San Dona' di Piave;-;Via Maestri Del Lavoro 1;San Dona' di Piave;www.gruppoveritas.it;-;
027;008;027008;VE;VENEZIA;Chioggia;-;Via Maestri del Lavoro - Loc. Sacca Casale;Chioggia;www.gruppoveritas.it;-;
029;002;029002;RO;ROVIGO;Ariano nel Polesine;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;046;029046;RO;ROVIGO;Taglio di Po;-;Via Maestri Del Lavoro;Taglio di Po;www.ecoambienterovigo.i;-;
023;096;023096;VR;VERONA NORD;Villafranca di Verona;-;Via Maddalena;Villafranca di Verona;www.comune.villafranca.vr.it;-;
024;119;024119;VI;VICENZA;Zane';-;Via M. Summano;Zane';www.altovicentinoambiente.it;-;
024;036;024036;VI;VICENZA;Creazzo;-;Via M. Pasubio;Creazzo;www.agnochiampoambiente.it;-;
023;080;023080;VR;VERONA NORD;Selva di Progno;-;Via Longhini ;Selva di Progno;www.comuneselvadiprogno.it;-;
025;061;025061;BL;BELLUNO;Trichiana;-;Via Longhere;Trichiana;www.provincia.belluno.it/;-;
028;055;028055;PD;PADOVA SUD;Monselice;-;Via Lombardia 22;Monselice;www.bacinopd3.it;-;
024;105;024105;VI;VICENZA;Thiene;-;Via Liguria;Thiene;www.altovicentinoambiente.it;-;
026;005;026005;TV;DESTRA PIAVE;Breda di Piave;-;Via Levada;Breda di Piave;www.contarina.it;-;
024;018;024018;VI;VICENZA;Caldogno;-;Via Leopardi;Caldogno;www.comune.caldogno.vi.it;-;
024;035;024035;VI;VICENZA;Costabissara;-;Via Leonardo Da Vinci;Costabissara;www.comune.costabissara.vi.it;-;
024;120;024120;VI;VICENZA;Zermeghedo;-;Via Leonardo Da Vinci;Zermeghedo;www.agnochiampoambiente.it;-;
024;093;024093;VI;BRENTA;San Nazario;-;Via Lanari 41;San Nazario;www.comune.sannazario.vi.it;-;
024;098;024098;VI;VICENZA;Sarego;-;Via Lago di Como (Ex via Pompele) ;Sarego;www.utilya.it;-;
027;019;027019;VE;VENEZIA;Iesolo;-;Via La Bassa Nuova 3;Iesolo;www.comune.jesolo.ve.it;-;
028;020;028020;PD;BRENTA;Campo San Martino;-;Via L. Einaudi 2-3;Curtarolo;www.etraspa.it;-;
028;036;028036;PD;BRENTA;Curtarolo;-;Via L. Einaudi 2-3;Curtarolo;www.etraspa.it;-;
024;104;024104;VI;BRENTA;Tezze sul Brenta;-;Via L. Einaudi ;Tezze Sul Brenta;www.etraspa.it;-;
029;025;029025;RO;ROVIGO;Gaiba;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;032;029032;RO;ROVIGO;Melara;Area mercato;-;-;www.ecoambienterovigo.i;-;
023;029;023029;VR;VERONA SUD;Concamarise;-;centro di raccolta non presente;-;www.comune.concamarise.vr.it;-;
026;082;026082;TV;DESTRA PIAVE;Spresiano;-;Via Indipendenza;Spresiano;www.contarina.it;-;
023;051;023051;VR;VERONA NORD;Mozzecane;-;Via I� Maggio - Area Artigianale Fontanone Capoluogo Comunale;Mozzecane;www.comunemozzecane.it;-;
026;070;026070;TV;SINISTRA PIAVE;Salgareda;-;Via Guizza;Salgareda;www.savnoservizi.it;-;
023;082;023082;VR;VERONA NORD;Sommacampagna;-;Via Gorgo - Custoza Di Sommacampagna;Sommacampagna;www.comune.sommacampagna.vr.it;-;
026;024;026024;TV;DESTRA PIAVE;Crespano del Grappa;-;Via Giare;Crespano del Grappa;www.contarina.it;-;
023;017;023017;VR;VERONA NORD;Caldiero;-;Via Giare;Caldiero;www.consorziovr2.it;-;
024;087;024087;VI;BRENTA;Rosa';-;Via Ghandi;Rosa';www.comune.rosa.vi.it;-;
024;111;024111;VI;VICENZA;Valdagno;-;Via Gasdotto 59;Valdagno;www.agnochiampoambiente.it;-;
026;017;026017;TV;SINISTRA PIAVE;Cimadolmo;-;Via Cal Storta;San Polo di Piave;www.savnoservizi.it;-;
026;074;026074;TV;SINISTRA PIAVE;San Polo di Piave;-;Via Cal Storta;San Polo di Piave;www.savnoservizi.it;-;
024;091;024091;VI;VICENZA;Sandrigo;-;Via Galvani 32;Sandrigo;www.comune.sandrigo.vi.it;-;
027;011;027011;VE;VENEZIA;Concordia Sagittaria;-;Via Gabriela;Concordia Sagittaria;www.asvo.it;-;
024;017;024017;VI;VICENZA;Brogliano;-;Via G. Tomba;Brogliano;www.agnochiampoambiente.it;-;
026;015;026015;TV;SINISTRA PIAVE;Cessalto;-;Via G. Pascoli;Cessalto;www.savnoservizi.it;-;
029;028;029028;RO;ROVIGO;Guarda Veneta;Polesella;-;-;www.ecoambienterovigo.i;-;
024;090;024090;VI;VICENZA;Salcedo;-;Via G. Garibaldi;Salcedo;www.altovicentinoambiente.it;-;
024;013;024013;VI;VICENZA;Bolzano Vicentino;-;Via Fusinieri;Bolzano Vicentino;www.comune.bolzanovicentino.vi.it;-;
023;093;023093;VR;VERONA NORD;Vestenanova;-;Via Fratta;Vestenanova;www.comune.vestenanova.vr.it;-;
028;100;028100;PD;BRENTA;Vigonza;-;Via Arrigoni;Vigonza;www.etraspa.it;-;
023;052;023052;VR;VERONA NORD;Negrar;-;Via Francia;Negrar;www.comunenegrar.it;-;
028;021;028021;PD;PADOVA SUD;Candiana;-;Via Fossaragna 2;Candiana;www.bacinopd3.it;-;
024;116;024116;VI;VICENZA;Vicenza;-;Via Fornaci 5;Vicenza;www.aimvicenza.it;-;
023;064;023064;VR;VERONA SUD;Ronco all'Adige;-;Via Fontanelle - Zai;Ronco all'Adige;www.comune.roncoalladige.vr.it;-;
024;069;024069;VI;VICENZA;Mossano;-;Via Fontanella;Mossano;www.comune.mossano.vi.it;-;
024;024;024024;VI;VICENZA;Carre';-;Via Fondovilla;Schio;www.altovicentinoambiente.it;-;
024;022;024022;VI;VICENZA;Campiglia dei Berici;-;Via Fogazzaro;Campiglia Dei Berici;www.campiglia.it;-;
029;040;029040;RO;ROVIGO;Rosolina;-;Via Foci dell'Adige - Loc.Ca' Lino presso imp. di depurazione;Rosolina;www.ecoambienterovigo.i;-;
028;065;028065;PD;PADOVA SUD;Piove di Sacco;-;Via Fiumicello;Piove Di Sacco;www.bacinopd3.it;-;
023;055;023055;VR;VERONA SUD;Oppeano;-;Via Finiletto;Oppeano;www.comune.oppeano.vr.it;-;
027;035;027035;VE;VENEZIA;Santa Maria di Sala;-;Via Ferraris;Santa Maria Di Sala;www.gruppoveritas.it;-;
025;036;025036;BL;BELLUNO;Pedavena;-;Via Fermi 10;Pedavena;www.feltrino.bl.it/;-;
026;046;026046;TV;DESTRA PIAVE;Montebelluna;-;Via Feltrina Sud (Pilastroni);Montebelluna;www.contarina.it;-;
026;091;026091;TV;DESTRA PIAVE;Villorba;-;Via F.lli Cervi;Villorba;www.contarina.it;-;
023;020;023020;VR;VERONA SUD;Castagnaro;-;Via Europa (Frazione di Mena');Castagnaro;www.comunedicastagnaro.it;-;
028;039;028039;PD;BRENTA;Galliera Veneta;-;Via Enrico Mattei 47;Galliera Veneta;www.etraspa.it;-;
028;014;028014;PD;PADOVA SUD;Bovolenta;-;Via Egidio Berto;Bovolenta;www.bacinopd3.it;-;
028;066;028066;PD;PADOVA SUD;Polverara;-;Via Egidio Berto;Bovolenta;www.bacinopd3.it;-;
028;090;028090;PD;PADOVA SUD;Terrassa Padovana;-;Via Egidio Berto;Bovolenta;www.bacinopd3.it;-;
025;055;025055;BL;BELLUNO;Seren del Grappa;-;Rasai Campo sportivo;Seren Del Grappa;www.feltrino.bl.it/;-;
024;055;024055;VI;VICENZA;Malo;-;Via E. Fermi (Z.I.);Malo;www.altovicentinoambiente.it;-;
026;003;026003;TV;DESTRA PIAVE;Asolo;-;Via E. Fermi;Asolo;www.contarina.it;-;
023;019;023019;VR;VERONA SUD;Casaleone;-;Via Don Sturzo;Casaleone;www.comune.casaleone.vr.it;-;
023;096;023096;VR;VERONA NORD;Villafranca di Verona;-;Via Don Mazza;Villafranca di Verona;www.comune.villafranca.vr.it;-;
026;068;026068;TV;DESTRA PIAVE;Riese Pio X;-;Via E. Minato;Riese Pio X;www.contarina.it;-;
023;069;023069;VR;VERONA NORD;San Bonifacio;-;Via Don Eugenio Guiotto S.N. Fraz. Locara;San Bonifacio;www.comune.sanbonifacio.vr.it;-;
023;039;023039;VR;VERONA NORD;Illasi;-;Via Domegiano;Illasi;www.consorziovr2.it;-;
027;016;027016;VE;VENEZIA;Fossalta di Portogruaro;-;Via dell'industrie;Fossalta di Portogruaro;www.asvo.it;-;
028;106;028106;PD;PADOVA SUD;Due Carrare;-;Via Dell'industria 2/B - Loc. Cornegliana;Due Carrare;www.bacinopd3.it;-;
028;048;028048;PD;PADOVA SUD;Masera' di Padova;-;Via Dell'industria 2/B;Due Carrare;www.bacinopd3.it;-;
028;041;028041;PD;BRENTA;Gazzo;-;Via dell'Industria;Villalta di Gazzo;www.etraspa.it;-;
028;015;028015;PD;PADOVA SUD;Brugine;-;via dell'Industria;Brugine;www.bacinopd3.it;x;
026;012;026012;TV;DESTRA PIAVE;Castelfranco Veneto;-;Via dell'Impresa - Loc. Salvarosa;Castelfranco Veneto;www.contarina.it;-;
026;031;026031;TV;SINISTRA PIAVE;Gaiarine;-;Via delle Industrie;Gaiarine;www.savnoservizi.it;-;
026;012;026012;TV;DESTRA PIAVE;Castelfranco Veneto;-;Via Montebelluna - Loc. Sant'andrea;Castelfranco Veneto;www.contarina.it;-;
026;029;026029;TV;DESTRA PIAVE;Fonte;-;Via Delle Industrie - One';Fonte;www.contarina.it;-;
027;040;027040;VE;VENEZIA;Teglio Veneto;-;Via delle Industrie;Fossalta di Portogruaro;www.asvo.it;-;
027;013;027013;VE;VENEZIA;Eraclea;-;Via delle Industrie;Eraclea;www.comuneeraclea.it;-;
026;036;026036;TV;DESTRA PIAVE;Loria;-;Via Delle Fosse;Loria;www.contarina.it;-;
027;006;027006;VE;VENEZIA;Cavarzere;-;Via dell'Artigianato 21;Cavarzere;www.comune.cavarzere.ve.it;-;
028;087;028087;PD;PADOVA SUD;Solesino;-;Via dell'artigianato 13;Solesino;www.bacinopd3.it;-;
024;007;024007;VI;VICENZA;Arsiero;-;Via dell'Artigianato 11;Velo d'Astico ;www.altovicentinoambiente.it;-;
024;115;024115;VI;VICENZA;Velo d'Astico;-;Via dell'Artigianato 11;Velo d'Astico ;www.altovicentinoambiente.it;-;
024;107;024107;VI;VICENZA;Torrebelvicino;-;Via dell'artigianato - Loc. Ligonto;Torrebelvicino;www.altovicentinoambiente.it;-;
026;058;026058;TV;SINISTRA PIAVE;Ponte di Piave;-;Via dell'Artigianato;Ponte di Piave;www.savnoservizi.it;-;
026;094;026094;TV;DESTRA PIAVE;Zenson di Piave;-;Via dell'Artigianato;Zenson di Piave;www.contarina.it;-;
026;013;026013;TV;DESTRA PIAVE;Castello di Godego;-;Via dell'Artigianato;Castello di Godego;www.contarina.it;-;
027;015;027015;VE;VENEZIA;Fossalta di Piave;-;Via dell'Artigianato;Musile di Piave;www.comune.musile.ve.it;x;
027;025;027025;VE;VENEZIA;Musile di Piave;-;Via dell'Artigianato;Musile di Piave;www.comune.musile.ve.it;-;
027;027;027027;VE;VENEZIA;Noventa di Piave;-;Via dell'Artigianato;Musile di Piave;www.comune.musile.ve.it;x;
024;010;024010;VI;VICENZA;Asigliano Veneto;-;Via dell'Artigianato;Asigliano Veneto;www.utilya.it;-;
024;097;024097;VI;VICENZA;Sarcedo;-;Via Dell'artigianato;Sarcedo;www.altovicentinoambiente.it;-;
023;041;023041;VR;VERONA SUD;Isola Rizza;-;Via Dell'artigianato;Isola Rizza;www.comune.isolarizza.vr.it;-;
024;110;024110;VI;VICENZA;Trissino;-;Via Della Stampa;Trissino;www.agnochiampoambiente.it;-;
024;052;024052;VI;VICENZA;Lonigo;-;Via Della Scienza;Lonigo;www.utilya.it;-;
026;009;026009;TV;DESTRA PIAVE;Casale sul Sile;-;Via Della Ricerca;Casale sul Sile;www.contarina.it;-;
028;038;028038;PD;BRENTA;Fontaniva;-;Via della Repubblica;Fontaniva;www.etraspa.it;-;
023;088;023088;VR;VERONA SUD;Trevenzuolo;-;Via della Fornace;Trevenzuolo;www.comune.trevenzuolo.vr.it;-;
024;014;024014;VI;VICENZA;Breganze;-;Via della Filanda 5/7;Breganze;www.altovicentinoambiente.it;-;
023;012;023012;VR;VERONA SUD;Bovolone;-;Via della Cooperazione - Zona ZAI;Bovolone;www.bovoloneattiva.it;-;
023;083;023083;VR;VERONA NORD;Sona;-;Via Della Concordia - Lugagnano;Sona;www.comune.sona.vr.it;-;
024;028;024028;VI;VICENZA;Castelgomberto;-;Via Del Velodromo;Castelgomberto;www.agnochiampoambiente.it;-;
028;032;028032;PD;BRENTA;Cittadella;-;Via Del Telarolo;Cittadella;www.etraspa.it;-;
028;057;028057;PD;BRENTA;Montegrotto Terme;-;Via del Santo;Montegrotto Terme;www.etraspa.it;-;
024;058;024058;VI;BRENTA;Mason Vicentino;-;Via Del Progresso ;Molvena;www.comune.molvena.vi.it;-;
024;059;024059;VI;BRENTA;Molvena;-;Via Del Progresso;Molvena;www.comune.molvena.vi.it;-;
024;077;024077;VI;BRENTA;Pianezze;-;Via Del Progresso;Molvena;www.etraspa.it;-;
026;022;026022;TV;SINISTRA PIAVE;Cordignano;-;Via del Lavoro;Cordignano;www.savnoservizi.it;-;
024;011;024011;VI;VICENZA;Barbarano Vicentino;-;Via del Lavoro;Barbarano Vicentino;www.comune.barbarano-vicentino.vi.it;-;
024;095;024095;VI;VICENZA;Santorso;-;Via Del Grumo;Santorso;www.comune.santorso.vi.it;-;
024;075;024075;VI;VICENZA;Orgiano;-;Via Del Crearo;Orgiano;www.comune.orgiano.vi.it;-;
023;096;023096;VR;VERONA NORD;Villafranca di Verona;-;Via Del Capitel;Villafranca di Verona;www.comune.villafranca.vr.it;-;
025;006;025006;BL;BELLUNO;Belluno;-;Via Del Boscon - Loc.Cordele;Belluno;www.multibel.it;-;
026;059;026059;TV;DESTRA PIAVE;Ponzano Veneto;-;Via Del Bellato;Ponzano Veneto;www.contarina.it;-;
024;012;024012;VI;BRENTA;Bassano del Grappa;-;Via dei Tulipani 34;Bassano del Grappa;www.etraspa.it;-;
024;025;024025;VI;BRENTA;Cartigliano;-;Via Dei Tulipani 34;Bassano del Grappa;www.etraspa.it;-;
023;035;023035;VR;VERONA NORD;Fumane;-;Via dei Prati; S.N.;Fumane;www.comunedifumane.it;-;
027;009;027009;VE;VENEZIA;Cinto Caomaggiore;-;Via Dei Prati;Cinto Caomaggiore;www.asvo.it;-;
024;087;024087;VI;BRENTA;Rosa';-;Via Dei Prati;Rosa';www.comune.rosa.vi.it;-;
028;064;028064;PD;BRENTA;Piombino Dese;-;Via dei Cipressi;Piombino Dese;www.etraspa.it;-;
026;053;026053;TV;SINISTRA PIAVE;Orsago;-;Via Barbier;Orsago;www.savnoservizi.it;-;
028;037;028037;PD;PADOVA SUD;Este;-;Via Degli Artigiani;Este;www.bacinopd3.it;-;
026;025;026025;TV;DESTRA PIAVE;Crocetta del Montello;-;Via degli Artigiani;Crocetta del Montello;www.contarina.it;-;
024;104;024104;VI;BRENTA;Tezze sul Brenta;-;Via Degli Alpini ;Tezze Sul Brenta;www.etraspa.it;-;
025;002;025002;BL;BELLUNO;Alano di Piave;-;Via Degli Alpini;Alano di Piave;www.feltrino.bl.it/;-;
028;011;028011;PD;PADOVA SUD;Battaglia Terme;-;Via De Gasperi 7;Battaglia Terme;www.bacinopd3.it;-;
026;071;026071;TV;DESTRA PIAVE;San Biagio di Callalta;-;Via Roma;San Biagio di Callalta;www.contarina.it;-;
028;080;028080;PD;BRENTA;Santa Giustina in Colle;-;Via Dante - Loc. Tremarende;Santa Giustina in Colle;www.etraspa.it;-;
028;101;028101;PD;BRENTA;Villa del Conte;-;Via Dante - Loc. Tremarende;Santa Giustina in Colle;www.etraspa.it;-;
028;068;028068;PD;PADOVA SUD;Pontelongo;-;Via Dante;Pontelongo ;www.bacinopd3.it;-;
024;104;024104;VI;BRENTA;Tezze sul Brenta;-;Via D.A. Belluzzo;Tezze Sul Brenta;www.etraspa.it;-;
024;063;024063;VI;VICENZA;Monte di Malo;-;Via Crosaretta;Monte di Malo;www.altovicentinoambiente.it;-;
028;060;028060;PD;PADOVA CENTRO;Padova;-;Via Monta'; 32;Padova;www.gruppo.acegas-aps.it;-;
023;097;023097;VR;VERONA SUD;Zevio;-;Via Corone;Zevio;www.comune.zevio.vr.it;-;
026;061;026061;TV;DESTRA PIAVE;Possagno;-;Via Soffratta;Possagno;www.contarina.it;-;
024;019;024019;VI;VICENZA;Caltrano;-;Via Colombara;Cogollo del Cengio;www.altovicentinoambiente.it;-;
024;032;024032;VI;VICENZA;Cogollo del Cengio;-;Via Colombara;Cogollo del Cengio;www.altovicentinoambiente.it;-;
029;013;029013;RO;ROVIGO;Castelnovo Bariano;-;Via Colombano ;Castelnovo Bariano;www.ecoambienterovigo.i;-;
028;027;028027;PD;PADOVA SUD;Casale di Scodosia;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;-;
028;029;028029;PD;PADOVA SUD;Castelbaldo;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;-;
028;049;028049;PD;PADOVA SUD;Masi;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;-;
028;053;028053;PD;PADOVA SUD;Merlara;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;-;
028;095;028095;PD;PADOVA SUD;Urbana;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;-;
028;026;028026;PD;PADOVA SUD;Cartura;-;Via Colmelli Gorna 11;Casale di Scodosia;www.bacinopd3.it;x;
024;074;024074;VI;VICENZA;Noventa Vicentina;-;Via Collegio Armeno ;Noventa Vicentina;www.comune.noventa-vicentina.vi.it;-;
028;056;028056;PD;PADOVA SUD;Montagnana;-;Via Circonvallazione 255;Montagnana;www.bacinopd3.it;-;
026;001;026001;TV;DESTRA PIAVE;Altivole;-;Via Cimitero - Caselle;Altivole;www.contarina.it;-;
023;071;023071;VR;VERONA SUD;San Giovanni Lupatoto;-;Via Cimitero;San Giovanni Lupatoto;www.sglmultiservizi.it;-;
024;087;024087;VI;BRENTA;Rosa';-;Via Cimabue;Rosa';www.comune.rosa.vi.it;-;
023;082;023082;VR;VERONA NORD;Sommacampagna;-;Via Cesarina 45 ;Sommacampagna;www.comune.sommacampagna.vr.it;-;
023;050;023050;VR;VERONA NORD;Monteforte d'Alpone;-;Via Cervia;Monteforte d'Alpone;www.comune.montefortedalpone.vr.it;-;
026;073;026073;TV;SINISTRA PIAVE;San Pietro di Feletto;-;Via Cervano - Bagnolo;San Pietro di Feletto;www.savnoservizi.it;-;
025;070;025070;BL;BELLUNO;Quero Vas;-;Via Cerese';Loc. Quero;www.feltrino.bl.it/;-;
026;081;026081;TV;DESTRA PIAVE;Silea;-;Via Cendon;Silea;www.contarina.it;-;
026;006;026006;TV;DESTRA PIAVE;Caerano di San Marco;-;Via Vittime del Vajont;Caerano di San Marco;www.contarina.it;-;
024;062;024062;VI;VICENZA;Montecchio Precalcino;-;Via Cavedagnona;Montecchio Precalcino;www.comune.montecchioprecalcino.vi.it;-;
023;083;023083;VR;VERONA NORD;Sona;-;Via Cavecchie - Palazzolo;Sona;www.comune.sona.vr.it;-;
024;050;024050;VI;VICENZA;Lastebasse;-;Via Cavallara;Valdastico;www.altovicentinoambiente.it;-;
024;076;024076;VI;VICENZA;Pedemonte;-;Via Cavallara;Valdastico;www.altovicentinoambiente.it;-;
024;112;024112;VI;VICENZA;Valdastico;-;Via Cavallara;Valdastico;www.altovicentinoambiente.it;-;
025;021;025021;BL;BELLUNO;Feltre;-;Via Cavalieri di Vittorio Veneto;Feltre;www.feltrino.bl.it/;-;
026;027;026027;TV;SINISTRA PIAVE;Follina;-;Via Cava;Miane;www.savnoservizi.it;-;
026;042;026042;TV;SINISTRA PIAVE;Miane;-;Via Cava;Miane;www.savnoservizi.it;-;
027;037;027037;VE;VENEZIA;Scorze';-;Via Cav. di Vittorio Veneto;Scorze';www.gruppoveritas.it;-;
024;029;024029;VI;VICENZA;Chiampo;-;Via Castiglione;Chiampo;www.agnochiampoambiente.it;-;
023;042;023042;VR;VERONA NORD;Lavagno;-;Via Castello;Lavagno;www.consorziovr2.it;-;
023;098;023098;VR;VERONA SUD;Zimella;-;Via Castellaro - Frazione di Bonaldo;Zimella;www.zimella.com;-;
025;070;025070;BL;BELLUNO;Quero Vas;-;Via Case Sparse;Loc Vas;www.feltrino.bl.it/;-;
027;010;027010;VE;VENEZIA;Cona;-;Via Carducci S.N.;Cona;www.comune.cona.ve.it;-;
024;056;024056;VI;VICENZA;Marano Vicentino;-;Via Capitello Di Sopra;Marano Vicentino;www.altovicentinoambiente.it;-;
027;005;027005;VE;VENEZIA;Caorle;-;Via Canaletta;Santo Stino di Livenza;www.asvo.it;-;
027;036;027036;VE;VENEZIA;Santo Stino di Livenza;-;Via Canaletta;Santo Stino di Livenza;www.asvo.it;-;
024;003;024003;VI;VICENZA;Alonte;-;Via Campolongo;Alonte;www.utilya.it;-;
026;045;026045;TV;DESTRA PIAVE;Monfumo;-;Via Campiel;Monfumo;www.contarina.it;-;
024;015;024015;VI;VICENZA;Brendola;-;Via Callesella 89;Montecchio Maggiore;www.agnochiampoambiente.it;-;
024;061;024061;VI;VICENZA;Montecchio Maggiore;-;Via Callesella 89;Montecchio Maggiore;www.agnochiampoambiente.it;-;
026;046;026046;TV;DESTRA PIAVE;Montebelluna;-;Via Callarga (Contea);Montebelluna;www.contarina.it;-;
027;001;027001;VE;VENEZIA;Annone Veneto;-;Via Callalta;Pramaggiore;www.asvo.it;-;
027;030;027030;VE;VENEZIA;Pramaggiore;-;Via Callalta;Pramaggiore;www.asvo.it;-;
024;081;024081;VI;BRENTA;Pove del Grappa;-;via Romanelle;Pove del Grappa;www.etraspa.it;-;
026;056;026056;TV;DESTRA PIAVE;Pederobba;-;Via Cal Munera (Onigo);Pederobba;www.contarina.it;-;
026;092;026092;TV;SINISTRA PIAVE;Vittorio Veneto;-;Via Cal Larga - S. Giacomo di Veglia;Vittorio Veneto;www.savnoservizi.it;-;
026;026;026026;TV;SINISTRA PIAVE;Farra di Soligo;-;Via Cal della Madonna;Farra di Soligo;www.savnoservizi.it;-;
026;051;026051;TV;SINISTRA PIAVE;Oderzo;-;Via Cal dea Piera;Oderzo;www.savnoservizi.it;-;
026;057;026057;TV;SINISTRA PIAVE;Pieve di Soligo;-;Via Cal Bruna;Pieve di Soligo;www.savnoservizi.it;-;
023;015;023015;VR;VERONA NORD;Bussolengo;-;Via Caduti del Lavoro;Bussolengo;www.consorziovr2.it;-;
026;076;026076;TV;SINISTRA PIAVE;San Vendemiano;-;Via Padania - Z.I. Saccon;San Vendemiano;www.savnoservizi.it;-;
026;066;026066;TV;DESTRA PIAVE;Resana;-;Via Ca' Zane;Resana;www.contarina.it;-;
024;027;024027;VI;VICENZA;Castegnero;-;centro di raccolta non presente;-;www.comune.castegnero.vi.it;-;
024;071;024071;VI;VICENZA;Nanto;-;Via Ca' Silvestre;Nanto;www.comune.nanto.vi.it;-;
029;024;029024;RO;ROVIGO;Fratta Polesine;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;029;029029;RO;ROVIGO;Lendinara;-;Via Ca' Morosini;Lendinara;www.ecoambienterovigo.i;-;
029;031;029031;RO;ROVIGO;Lusia;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;043;029043;RO;ROVIGO;San Bellino;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;050;029050;RO;ROVIGO;Villanova del Ghebbo;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;004;029004;RO;ROVIGO;Badia Polesine;-;Via Ca' Mignola Vecchia ;Badia Polesine;www.ecoambienterovigo.i;-;
029;005;029005;RO;ROVIGO;Bagnolo di Po;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;008;029008;RO;ROVIGO;Calto;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;010;029010;RO;ROVIGO;Canda;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;011;029011;RO;ROVIGO;Castelguglielmo;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;014;029014;RO;ROVIGO;Ceneselli;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;027;029027;RO;ROVIGO;Giacciano con Baruchella;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;042;029042;RO;ROVIGO;Salara;Area mercato;-;-;www.ecoambienterovigo.i;-;
029;047;029047;RO;ROVIGO;Trecenta;Area mercato;-;-;www.ecoambienterovigo.i;-;
024;021;024021;VI;VICENZA;Camisano Vicentino;-;Via Ca' Marzare N. 20;Camisano Vicentino;www.comune.camisanovicentino.vi.it;-;
024;087;024087;VI;BRENTA;Rosa';-;Via Ca' Diedo;Rosa';www.comune.rosa.vi.it;-;
026;021;026021;TV;SINISTRA PIAVE;Conegliano;-;Via Ca' di Villa;Conegliano;www.savnoservizi.it;-;
023;081;023081;VR;VERONA NORD;Soave;-;Via Ca' Del Bosco;Soave;www.comunesoave.it;-;
029;030;029030;RO;ROVIGO;Loreo;Area mercato;-;-;www.ecoambienterovigo.i;-;
