BELLUNO;Agordo;4124;359681;42790;259690;294433;30495;-;43435;200316;239000;14129;84726;60461;302855;1932011;75.6;692;
PADOVACENTRO;Padova;210401;19210522;6116545;2145150;15999600;8590;8840;720506;13979250;3748534;190440;2361310;1130302;55575590;121195179;49.5;771;
PADOVACENTRO;Ponte San Nicolo';13529;1164040;756130;399640;813570;-;;29572;389480;211161;15696;156670;39250;1196660;5171869;72.3;479;
PADOVASUD;Agna;3368;210530;182180;112130;177780;-;;6695;122980;44452;3487;52880;16070;297830;1227014;69.0;372;
PADOVASUD;Anguillara Veneta;4451;211840;236540;136560;151560;-;;27850;157720;54396;5816;66160;2370;422270;1473082;65.4;629;
PADOVASUD;Arqua' Petrarca;1874;122040;90320;93260;67820;-;;3287;62060;2300;437;8210;-;199180;648914;66.1;337;
PADOVASUD;Arre;2152;120700;145890;84770;145510;-;;6090;92610;69344;669;56050;38780;234620;995033;66.3;320;
PADOVASUD;Arzergrande;4767;253410;295160;146360;264240;-;;16828;183380;11250;4093;50400;9380;358360;1592861;71.9;647;
PADOVASUD;Bagnoli Di Sopra;3618;235850;327140;121900;171440;-;;12182;133300;9137;790;125320;29500;289390;1455949;69.8;442;
PADOVASUD;Baone;3110;224440;427700;120320;109720;-;;5560;86380;4072;1287;25340;4520;257680;1267019;76.3;141;
PADOVASUD;Barbona;671;38060;17800;31910;18300;15600;-;710;-;2061;766;6400;-;48200;179807;69.6;-;
PADOVASUD;Battaglia Terme;3881;376690;404580;133360;210220;-;;22175;110080;69272;4758;100360;39200;216420;1687115;79.1;202;
PADOVASUD;Boara Pisani;2555;269260;313580;83520;94220;-;;3196;86640;8286;559;4900;-;232860;1097021;76.6;18;
PADOVASUD;Bovolenta;3482;142990;177576;113330;197010;-;;23000;115580;175872;14701;92280;8980;272390;1333709;72.0;582;
PADOVASUD;Brugine;7034;436030;295876;196720;408180;-;;24644;254880;88720;6957;36720;22960;548870;2320557;71.6;939;
PADOVASUD;Candiana;2394;110530;145920;68510;98130;-;;15357;83140;26797;1973;39100;-;159900;749357;72.3;516;
PADOVASUD;Carceri;1580;81280;143053;41460;54470;-;;1777;49140;3937;508;24088;-;83320;483033;76.8;238;
PADOVASUD;Cartura;4665;263970;414580;160960;238920;-;;4174;150080;5847;1288;37690;25080;470110;1772699;68.5;438;
PADOVASUD;Casale Di Scodosia;4859;260580;232704;103100;273180;-;;5567;176760;165767;6769;81632;76980;376410;1759449;68.6;488;
PADOVASUD;Castelbaldo;1552;107640;160648;66460;64670;-;;3007;57220;4602;434;74867;17780;100780;658108;71.9;217;
PADOVASUD;Cinto Euganeo;2025;137820;64720;86680;61420;-;;3216;59890;2187;1094;11460;-;206040;634527;64.0;464;
PADOVASUD;Codevigo;6440;511320;546180;207540;347820;-;;15613;272200;75280;7632;73900;13670;500920;2572075;75.1;837;
PADOVASUD;Conselve;10302;949160;682539;364700;683300;-;;42637;428720;491268;15946;370970;99930;1238090;5367260;68.3;1006;
PADOVASUD;Correzzola;5298;329860;323220;163440;209340;-;;9023;198400;9012;1391;27580;-;296740;1568006;76.8;676;
PADOVASUD;Due Carrare;9050;683390;741470;316500;572390;-;;51356;371450;360578;19156;336880;36950;1123950;4614070;67.8;1024;
PADOVASUD;Este;16562;1456520;1874668;592220;1083890;-;;110528;517210;356649;23757;325974;316890;2202340;8860646;67.6;786;
PADOVASUD;Granze;2041;161220;167080;48730;72900;-;;2487;61960;8837;589;2115;3140;154580;683638;74.5;158;
PADOVASUD;Legnaro;8797;815450;952074;278480;456951;-;;25155;295980;22702;3567;39880;15470;839710;3745419;74.5;787;
PADOVASUD;Lozzo Atestino;3158;163120;157720;122720;141520;-;;2693;106900;45547;1522;18340;12960;341780;1114822;64.7;578;
PADOVASUD;Masera' Di Padova;9081;557050;473300;227480;407260;-;;51351;220420;50600;2218;35720;39520;1012010;3076929;63.2;594;
PADOVASUD;Masi;1805;117660;135668;55900;67310;-;;1854;55760;5034;425;46916;7500;95150;589177;74.7;271;
PADOVASUD;Megliadino San Fidenzio;1939;162790;223168;73780;222150;-;;1854;66860;10682;494;51063;-;315450;1128291;67.5;273;
PADOVASUD;Megliadino San Vitale;1959;127820;135608;68920;64080;-;;1854;54100;5172;540;51062;-;104070;613226;75.1;296;
PADOVASUD;Merlara;2691;150160;149132;107800;177200;-;;9026;94200;145432;7244;77634;29620;192700;1140148;73.8;491;
PADOVASUD;Monselice;17617;1657630;2228300;838290;1179100;-;;109390;665740;335463;31860;309220;193660;2621460;10170113;68.6;895;
PADOVASUD;Montagnana;9214;710500;743960;384860;567500;-;;53601;387670;161862;4630;202940;163120;904540;4285183;69.6;896;
PADOVASUD;Ospedaletto Euganeo;5738;418960;563532;162760;177820;-;;10998;121700;11759;1899;41426;-;454660;1965514;73.9;149;
PADOVASUD;Pernumia;3892;325880;425910;116670;216890;-;;4972;129120;4300;1507;19860;23800;412200;1681109;71.4;149;
PADOVASUD;Piacenza D'Adige;1341;78310;87127;51240;108150;-;;2134;39610;166239;12324;23718;12160;90360;671372;80.8;214;
PADOVASUD;Piove Di Sacco;19718;1805000;1259400;756480;1114940;-;;114043;686460;329282;30065;635660;201760;2135590;9068680;67.5;1657;
PADOVASUD;Polverara;3275;170270;163742;149120;141820;-;;17251;97180;6400;2123;69210;-;258290;1075406;69.3;461;
PADOVASUD;Ponso;2471;133865;212353;56320;109350;7360;-;2841;81960;12002;651;37215;20080;171180;845177;72.0;340;
PADOVASUD;Pontelongo;3863;239800;199280;138580;246000;-;;13950;141730;43681;4823;70260;12130;404130;1514364;66.6;399;
PADOVASUD;Pozzonovo;3590;353710;534900;107640;324080;-;;3020;143340;17137;741;16740;-;363600;1864908;78.0;363;
PADOVASUD;Saletto;2749;150980;274960;89010;130920;-;;5158;101200;1832;945;12870;1880;308420;1078175;68.1;343;
PADOVASUD;SanPietroViminario;3039;223580;305390;90230;154480;-;;3553;116220;4552;1464;5520;8450;320570;1234009;70.7;44;
PADOVASUD;Santa Margherita D'Adige;2297;168135;316688;85680;109760;-;;1854;82960;3542;711;75851;13300;174100;1032581;74.8;198;
PADOVASUD;Sant'Angelo Di Piove Di Sacco;7256;544690;580160;208040;389520;-;;1390;202380;9460;2558;-;40330;700040;2678568;70.5;834;
PADOVASUD;Sant'Elena;2467;258940;394040;75260;182990;-;;1915;82060;4222;1363;76271;23910;347300;1448271;69.3;124;
PADOVASUD;Sant'Urbano;2064;147840;216560;56540;72290;-;;3197;66260;4264;72;10420;-;265980;843423;65.3;155;
PADOVASUD;Solesino;7072;1115010;1053240;259700;397600;-;;62120;256180;255067;6687;361755;64180;577680;4409219;78.3;412;
PADOVASUD;Stanghella;4203;333280;352500;150960;190580;-;;37936;148300;61132;6339;58220;1840;330200;1671287;75.6;367;
PADOVASUD;Terrassa Padovana;2686;164320;211412;78480;124860;-;;17249;91820;4427;1433;70540;9480;235030;1009051;68.7;356;
PADOVASUD;Tribano;4427;324240;487420;184460;237740;-;;26547;143240;128392;6598;47560;32400;477980;2096577;72.4;69;
PADOVASUD;Urbana;2145;186420;204114;99340;94220;-;;3007;76040;6827;294;111190;13520;132750;927722;73.9;423;
PADOVASUD;Vescovana;1821;163520;204080;46320;59800;-;;2131;42960;3752;415;6260;1380;157300;687918;74.8;5;
PADOVASUD;Vighizzolo D'Este;924;56950;135937;39840;34010;-;;1062;23330;1427;1015;15324;-;77260;386155;75.8;56;
PADOVASUD;Villa Estense;2212;136580;309840;65090;99540;-;;2841;65510;2102;488;11660;-;255520;949171;70.3;294;
PADOVASUD;Vo;3372;337660;254180;223920;186840;105020;-;6015;-;6580;1655;43220;-;368260;1533350;74.0;-;
ROVIGO;Adria;19869;1732549;1790190;725860;1169780;54910;-;57730;668950;256919;31220;287470;121240;2371530;9268348;68.6;1416;
ROVIGO;Ariano Nel Polesine;4369;283391;453970;159580;190614;-;;16117;149140;14349;4223;37770;-;596500;1905654;65.2;715;
ROVIGO;Arqua' Polesine;2785;234170;333520;83100;155830;17970;-;6443;76170;6583;2354;16970;-;301890;1235000;73.0;-;
ROVIGO;Badia Polesine;10611;1015390;991715;421080;560140;139900;-;28652;291640;156564;14293;186450;277700;1489290;5572814;63.9;515;
ROVIGO;Bagnolo Di Po;1319;86300;158530;41760;50410;-;;5771;40580;5280;969;10680;-;124450;524730;72.7;-;
ROVIGO;Bergantino;2590;164565;379835;93660;95020;5320;-;10420;75710;42356;5285;44955;-;340630;1257756;68.1;305;
ROVIGO;Bosaro;1517;97578;171549;49758;55386;2073;-;1712;37544;10199;1167;18248;-;152255;597469;70.2;50;
ROVIGO;Calto;764;55485;112780;23760;40085;-;;3358;27160;3291;812;8560;-;102360;377651;69.2;71;
ROVIGO;Canaro;2793;200070;412030;98490;89600;-;;9301;75340;8900;2202;37370;-;297700;1231003;71.6;45;
ROVIGO;Canda;969;63200;97160;25130;39870;-;;3389;27630;3335;1003;5880;300;101080;367977;69.4;-;
ROVIGO;Castelguglielmo;1645;96790;195110;52100;64430;-;;7367;39630;4718;1187;20390;-;175110;656832;69.0;-;
ROVIGO;Castelmassa;4287;370561;550150;132250;186030;14620;-;26810;124350;40055;7207;68100;-;551220;2071353;68.9;-;
ROVIGO;Castelnovo Bariano;2835;192974;235160;117600;129405;620;-;12090;78780;20803;5564;124470;-;281210;1198676;64.8;154;
ROVIGO;Ceneselli;1744;105930;265400;47620;65290;-;;6887;56490;3666;1143;15320;-;179050;746796;72.5;156;
ROVIGO;Ceregnano;3683;197111;289030;77930;111990;-;;8206;131100;10537;1686;32700;-;285950;1146240;69.8;278;
ROVIGO;Corbola;2461;160141;307140;87880;199685;4990;-;9900;82940;41619;3966;32170;-;344060;1274491;69.2;229;
ROVIGO;Costa Di Rovigo;2659;162790;316190;57050;111570;-;;16360;74030;2300;4376;86440;-;305710;1136816;64.2;325;
ROVIGO;Crespino;1910;122857;215991;62649;69735;2611;-;2154;47271;12841;1468;22975;-;191699;752251;70.2;246;
ROVIGO;Ficarolo;2493;193140;331490;87140;102350;12140;-;7692;83790;6964;4515;25340;830;488580;1343971;60.5;170;
ROVIGO;Fiesso Umbertiano;4182;374220;603390;113560;141960;-;;17115;114580;2460;2993;95260;8750;475170;1949458;69.1;55;
ROVIGO;Frassinelle Polesine;1457;83130;190480;46070;53320;-;;7439;38090;7020;1245;17910;-;123700;568404;73.8;147;
ROVIGO;Fratta Polesine;2683;226100;446180;91640;112630;3910;-;6446;74860;5338;1572;65320;-;310780;1344776;70.9;36;
ROVIGO;Gaiba;1059;82860;169970;25550;44320;-;;6078;35560;3645;777;8810;-;100290;477860;75.7;-;
ROVIGO;Gavello;1554;75163;197450;81500;47500;-;;5687;45870;4249;1195;13880;-;148950;621444;72.3;-;
ROVIGO;Giaccianocon Baruchella;2171;157700;253955;50890;84070;4810;-;8021;76280;8874;1717;27780;-;268100;942197;66.9;4;
ROVIGO;Guarda Veneta;1182;76030;133666;38770;43155;1616;-;1335;29253;7947;910;14218;-;118633;465533;70.2;69;
ROVIGO;Lendinara;11963;1062790;1418380;370300;629590;52410;-;19842;329240;94165;8690;254910;33260;1420410;5693987;68.8;539;
ROVIGO;Loreo;3554;262721;246230;115480;138545;1270;-;8490;103780;8651;4018;65830;5170;366750;1326935;65.5;285;
ROVIGO;Lusia;3530;298550;319770;109850;144410;-;;9766;110180;12286;2595;38170;24950;433660;1504187;65.5;232;
ROVIGO;Melara;1814;119540;149885;73020;87800;-;;6151;74490;4593;3169;38760;-;285200;842608;59.8;258;
ROVIGO;Occhiobello;11915;1057990;1104680;400690;607120;103040;-;48952;608810;245816;15838;206780;33300;1293950;5726966;70.9;175;
ROVIGO;Papozze;1558;122830;228640;55390;51985;-;;6495;57430;3165;1465;13770;-;196350;737520;70.0;-;
ROVIGO;Pettorazza Grimani;1601;82660;137010;50630;65910;-;;4252;51160;7522;1120;10340;-;142520;553124;70.5;301;
ROVIGO;Pincara;1202;62130;132680;36960;58390;-;;4782;44010;2996;1132;8180;-;135080;486340;68.7;135;
ROVIGO;Polesella;4075;262116;460819;133662;148779;5570;-;4597;100852;27396;3133;49018;-;408993;1604935;70.2;103;
ROVIGO;Pontecchio Polesine;2209;132200;257210;57390;66735;-;;3843;54500;8147;2321;14710;-;130250;727306;78.6;23;
ROVIGO;Porto Tolle;9854;1016341;1038450;371780;426810;67360;-;32109;372860;38345;33949;153020;15450;1667770;5234244;63.5;282;
ROVIGO;Porto Viro;14543;1621621;1416780;553750;806330;185520;-;53001;511810;126968;19507;209840;435330;2047720;7988177;65.0;26;
ROVIGO;Rosolina;6470;821251;889340;399160;485861;23210;-;25090;353150;81950;7715;108220;88760;1886470;5170177;58.2;580;
ROVIGO;Rovigo;52170;3296410;5310290;43400;3027173;74530;-;320992;4546950;1102067;118933;439875;787030;12293690;31361340;53.1;1229;
ROVIGO;Salara;1188;78060;106930;39270;50130;-;;3955;36170;4321;1348;8720;-;137100;466004;67.2;202;
ROVIGO;San Bellino;1140;83800;85620;28820;55070;-;;4671;33060;3059;935;6080;-;163520;464635;62.1;-;
ROVIGO;San Martino Di Venezze;3974;279029;461550;143380;122240;-;;8120;101720;11229;2023;36420;-;400200;1565911;70.8;406;
ROVIGO;Stienta;3300;224210;464830;95010;144420;7910;-;15579;93670;46659;4997;43920;3340;492510;1637055;65.9;150;
ROVIGO;Taglio Di Po;8371;677851;727790;263820;433850;66300;-;50653;238690;104745;15161;94400;13930;921930;3609120;70.1;326;
ROVIGO;Trecenta;2822;214180;232670;82290;155710;-;;9640;97310;6340;3170;30430;-;468840;1300580;60.1;186;
ROVIGO;Villadose;5125;374331;665080;110400;201010;9320;-;11821;140740;22174;4567;52500;-;541900;2133843;70.8;389;
ROVIGO;Villamarzana;1195;100040;160100;34030;39240;-;;4867;34980;2800;1013;13420;-;141460;531950;69.6;80;
ROVIGO;Villanova Del Ghebbo;2058;149440;263120;70510;114180;-;;5429;60530;2700;1880;24890;-;303150;995829;65.8;102;
ROVIGO;Villanova Marchesana;956;62130;76320;29760;39290;3110;-;5485;24050;2998;2701;6090;-;97700;349634;69.0;-;
SINISTRAPIAVE;Cappella Maggiore;4710;289000;90348;161966;220373;7111;-;24676;146070;87058;7707;34920;15260;139283;1223772;82.5;964;
SINISTRAPIAVE;Cessalto;3849;237040;189190;112700;140050;9555;-;28654;113290;104964;4808;66020;23040;145700;1175011;79.4;558;
SINISTRAPIAVE;Chiarano;3731;257150;225140;104610;167310;22975;-;21912;89850;94592;4938;66480;18430;128880;1202267;82.1;563;
SINISTRAPIAVE;Cimadolmo;3401;221970;238427;132030;283263;60991;-;20462;99340;170132;3256;44421;-;118670;1392962;87.5;750;
SINISTRAPIAVE;Cison Di Valmarino;2647;186800;52520;176040;154235;19100;-;29801;89155;105750;8437;83300;9160;100535;1014833;81.3;862;
SINISTRAPIAVE;Codogne';5343;261660;158670;178610;254635;29580;-;22576;159690;93100;7476;55860;28860;215670;1466387;78.0;1237;
SINISTRAPIAVE;Colle Umberto;5111;352460;235065;173199;315279;22443;-;25981;151250;93736;8915;122787;6780;166830;1674725;82.3;1056;
SINISTRAPIAVE;Conegliano;34891;3918360;1064200;1578470;2265285;110310;-;129773;1125140;571051;42360;305640;609820;1906480;13626889;78.0;1668;
SINISTRAPIAVE;Cordignano;7020;447960;377010;237460;331210;31160;-;38360;172210;208488;11052;167820;27740;293230;2343700;79.5;1444;
SINISTRAPIAVE;Farra Di Soligo;8913;493220;451600;375100;418830;56615;-;37258;225470;165440;14398;79540;44700;509410;2871581;76.9;1904;
SINISTRAPIAVE;Follina;3873;270800;60951;220064;226864;17120;-;16907;139851;87240;6164;35298;43680;145291;1270230;80.5;889;
SINISTRAPIAVE;Fontanelle;5774;295150;253090;187830;238740;27110;190;32411;152985;228860;8499;97760;34760;171440;1728825;82.0;1151;
SINISTRAPIAVE;Fregona;3013;161760;58524;98060;121284;4607;-;15983;83012;56394;4243;22620;26500;138003;790990;74.6;818;
SINISTRAPIAVE;Gaiarine;6110;260440;560510;213090;288740;34310;-;42335;156590;143610;10300;127400;-;244000;2081325;82.2;1559;
SINISTRAPIAVE;Godega Di Sant'Urbano;6062;331060;362885;192231;266571;42447;-;39784;154280;144703;12151;189553;28280;201230;1965175;79.7;1559;
SINISTRAPIAVE;Gorgo Al Monticano;4190;266490;221260;146000;153880;16930;-;32834;114280;82711;4644;55700;20540;137780;1253049;82.0;-;
SINISTRAPIAVE;Mansue';5008;233240;224670;172388;169590;9984;-;32967;136815;95838;8062;53892;37040;160720;1335206;79.9;911;
SINISTRAPIAVE;Mareno Di Piave;9661;605420;430880;321580;442440;47065;-;47749;263140;160960;17108;104600;65260;315840;2822042;81.6;1681;
SINISTRAPIAVE;Meduna Di Livenza;2861;188930;-;96630;120280;7995;-;18560;87900;4843;4748;83840;11120;95710;720556;74.1;368;
SINISTRAPIAVE;Miane;3329;134900;52389;142886;143139;14485;-;14532;81509;74988;3996;30342;7000;117600;817766;79.7;949;
SINISTRAPIAVE;Moriago Della Battaglia;2761;157260;81720;108190;134160;22900;-;17315;74180;79430;6307;28300;12660;78680;801102;83.9;559;
SINISTRAPIAVE;Motta Di Livenza;10668;894640;680280;417210;565490;98425;-;63405;298830;260778;16879;179180;149300;724280;4348697;75.4;857;
SINISTRAPIAVE;Oderzo;20378;1851620;2595680;880270;1457825;101815;-;109894;870300;355260;22234;265580;139120;1096420;9746018;83.2;1700;
SINISTRAPIAVE;Ormelle;4478;307730;149001;156010;184565;26293;-;26491;121960;107882;5086;50483;24560;184290;1344351;79.6;625;
SINISTRAPIAVE;Orsago;3873;230720;137180;106100;168870;21110;-;19208;99890;70840;5791;42040;22780;140780;1065309;79.6;684;
SINISTRAPIAVE;Pieve Di Soligo;12106;972600;507120;468360;616725;55890;180;71917;349305;257154;17025;109800;98440;527620;4052136;80.6;1694;
SINISTRAPIAVE;Ponte Di Piave;8342;712460;442050;271960;400155;37165;-;51816;249990;208738;10646;105680;92900;382250;2965810;79.2;766;
SINISTRAPIAVE;Portobuffole';755;80530;33870;39083;43960;1506;-;4969;21010;13305;831;8126;1580;30980;279750;84.5;-;
SINISTRAPIAVE;Refrontolo;1747;66540;60730;91740;84850;10930;-;6869;52550;47573;2642;20880;3100;43500;491904;85.0;579;
SINISTRAPIAVE;Revine Lago;2208;110200;19701;83056;100210;9280;-;13045;61395;47356;3345;20920;20140;84965;573613;76.5;625;
SINISTRAPIAVE;Salgareda;6688;504640;577340;203070;269950;24430;-;43505;207070;150571;10194;83860;61980;199580;2336190;83.9;775;
SINISTRAPIAVE;San Fior;6970;413000;256080;238270;335030;25130;-;23801;210830;86132;7886;42260;18660;285900;1942979;80.2;1245;
SINISTRAPIAVE;San Pietro Di Feletto;5321;345460;192520;222290;236130;14935;-;27820;158940;105325;9502;70540;-;200990;1584452;81.8;886;
SINISTRAPIAVE;San Polo Di Piave;4857;297090;161613;158791;236912;26528;-;30418;145900;106211;5701;54756;49480;205440;1478840;77.8;842;
SINISTRAPIAVE;San Vendemiano;10054;1084880;487970;362280;619180;68610;-;52066;329320;203650;18102;105020;89760;533090;3953928;80.4;979;
SINISTRAPIAVE;Santa Lucia Di Piave;9151;721360;410320;290550;465915;48940;-;58936;255040;193932;17028;69680;11200;423970;2966871;81.6;798;
SINISTRAPIAVE;Sarmede;3086;159300;59868;98274;127033;4712;-;26032;79568;57688;3332;23139;24300;94623;757869;79.6;664;
SINISTRAPIAVE;Segusino;1887;84440;40700;70380;110850;9640;-;14350;58290;51945;4641;34560;16620;65800;562216;78.5;447;
SINISTRAPIAVE;Sernaglia Della Battaglia;6202;199180;593380;226860;307970;57260;-;50737;173220;201194;9623;108560;25840;180800;2134624;84.8;1885;
SINISTRAPIAVE;Tarzo;4399;294580;39249;178124;205250;18490;-;16439;140820;57826;8235;41680;9160;228760;1238613;75.7;1314;
SINISTRAPIAVE;Valdobbiadene;10388;774960;181000;641230;652790;34330;-;76193;339660;233907;15762;152140;125610;665830;3893412;74.8;1967;
SINISTRAPIAVE;Vazzola;7001;417320;259630;240090;351520;55280;-;33892;205560;151093;8432;90180;36120;310930;2160047;78.7;1184;
SINISTRAPIAVE;Vidor;3766;273400;78020;170560;208920;27800;-;22384;123365;88919;5589;29240;61400;169710;1259307;77.6;444;
SINISTRAPIAVE;Vittorio Veneto;28232;2979620;686360;1108550;1511850;82400;-;166123;947480;526604;36294;235800;183720;1304630;9769431;80.7;2266;
VENEZIA;Annone Veneto;3954;297080;209703;147899;291280;1456;-;13072;133220;31481;3726;17467;35600;294200;1476184;75.3;456;
VENEZIA;Campagna Lupia;7142;698358;550053;-;309136;159471;-;28464;281190;34240;13259;36607;58100;544014;2712892;76.4;304;
VENEZIA;Campolongo Maggiore;10530;891266;463251;-;470402;230648;-;40647;375125;49315;16438;56148;79120;662372;3334732;76.3;738;
VENEZIA;Camponogara;13154;920429;768043;-;601440;309795;-;40033;477773;54900;22288;64070;81880;852505;4193156;76.1;854;
VENEZIA;Caorle;11668;1956290;1303022;2564;1109900;8272;-;93472;1813720;268446;11187;113245;422600;7642450;14745168;42.3;326;
VENEZIA;Cavallino Treporti;13501;2362680;6298920;19560;1132270;35370;-;120761;2225950;440135;36318;306640;169550;4838610;17986764;67.6;330;
VENEZIA;Cavarzere;14193;959500;1086480;-;760900;-;;71034;966480;178980;13349;103840;54280;1725500;5920343;64.8;555;
VENEZIA;Ceggia;6196;388980;350280;-;391980;-;;35617;464840;142491;14017;65610;39940;250720;2144475;81.1;832;
VENEZIA;Chioggia;49706;5571160;1032350;-;3188480;42080;-;229088;5032740;1579230;43161;512950;164310;9798090;27193639;57.0;358;
VENEZIA;Cinto Caomaggiore;3243;217720;161760;126450;152580;3680;-;25637;101880;28440;4607;36280;9520;190550;1059104;77.3;577;
VENEZIA;Cona;2985;256130;334920;64300;123000;950;-;19490;105600;23340;3681;54060;21520;268100;1275091;71.1;216;
VENEZIA;Concordia Sagittaria;10386;820800;651780;335880;570190;9835;-;57512;359330;129571;13916;71760;113340;856560;3990474;73.0;986;
VENEZIA;Dolo;14889;1375464;1227250;-;813278;3450;-;77582;1067010;68223;22313;229409;187700;2593029;7664708;59.8;-;
VENEZIA;Eraclea;12396;1472870;1421120;-;664720;-;;61969;951970;190517;25359;119170;69850;1991210;6968755;67.5;914;
VENEZIA;Fiesso D'Artico;8124;719761;340660;-;399500;3100;-;22338;438030;29460;7066;48220;90700;808965;2907800;67.8;325;
VENEZIA;Fossalta Di Piave;4134;364240;472860;-;220100;-;;12633;261460;280;6044;38590;51100;444400;1871707;70.3;383;
VENEZIA;Fossalta Di Portogruaro;6054;447340;510815;113878;456498;8775;-;54174;362370;89509;9349;63076;51660;581870;2749314;73.2;545;
VENEZIA;Fosso';7008;786769;589658;-;360679;170903;-;26751;266597;42805;10888;68580;68940;578610;2971180;76.5;-;
VENEZIA;Gruaro;2811;194420;182740;115500;181160;4520;-;15912;101760;41042;4207;28580;-;247060;1116901;74.7;533;
VENEZIA;Iesolo;26144;4448670;2134005;11200;2574790;-;;123589;3334240;496289;18800;457840;516340;15097870;29213633;44.1;910;
VENEZIA;Marcon;17380;1715300;1345580;12970;1580130;548040;-;82362;607270;315529;34784;253840;78280;1745560;8319645;75.3;-;
VENEZIA;Martellago;21528;1801220;2472180;22540;1372702;1426;-;93938;1567940;421807;27539;338273;210850;1765552;10095967;75.4;1645;
VENEZIA;Meolo;6427;687900;391480;8930;327750;5710;-;39666;413840;192836;12651;115740;33220;500040;2729763;74.1;527;
VENEZIA;Mira;38575;2750380;3770540;19900;1851710;25420;-;160821;2183266;513812;43778;773080;305940;7064720;19463367;58.2;2437;
VENEZIA;Mirano;27045;2698360;2446600;54900;2006960;12930;-;107098;2213587;1028712;27830;758420;296260;3044301;14695958;71.5;2725;
VENEZIA;Mogliano Veneto;27659;2125960;1885820;1600;1636200;-;;130678;1864540;476245;44335;334660;342380;2917240;11759658;69.9;1685;
VENEZIA;Musile Di Piave;11522;964890;1049060;9850;515710;4930;-;35209;635330;213530;20448;142490;82180;1140460;4814087;70.9;853;
VENEZIA;Noale;15969;1435020;1413350;14380;913800;800;-;44445;1214350;253193;15473;170143;255980;1563030;7293964;71.2;1418;
VENEZIA;Noventa Di Piave;6981;740300;763210;-;403180;-;;21333;494920;580;13149;52690;54520;930500;3474382;69.7;338;
VENEZIA;Pianiga;12280;1029060;1146220;359980;657380;2500;-;50684;372080;144787;10750;135264;124540;1147920;5181165;74.0;476;
VENEZIA;Portogruaro;25142;2234230;1423328;214398;1630146;11713;-;125116;1718310;238488;28223;245843;271320;2299880;10440995;71.1;1636;
VENEZIA;Pramaggiore;4654;336180;194009;178358;250454;4007;-;35870;192420;56903;7485;48055;1000;330110;1634851;75.7;540;
VENEZIA;Quarto D'Altino;8208;803300;747900;48150;491320;222530;-;42250;273950;143832;16718;102080;49360;993600;3934990;71.2;114;
VENEZIA;Salzano;12777;778341;518910;11080;473786;123260;-;56751;519020;202076;16446;201943;139640;891716;3932969;70.9;1401;
VENEZIA;San Dona' Di Piave;41778;4027400;4270450;45910;2742010;52860;-;187494;2845420;634482;67973;228350;181260;4133370;19416979;73.5;2058;
VENEZIA;San Michele Al Tagliamento;11930;2053740;3133750;4880;1320910;8850;-;61647;2043270;361500;11780;194240;562920;7656860;17414347;50.0;680;
VENEZIA;Santa Maria Di Sala;17602;1567880;1675470;19500;1125060;2150;-;109370;1366310;282774;20321;226860;225100;1518901;8139696;74.3;1006;
VENEZIA;Santo Stino Di Livenza;12928;909000;820154;301496;674900;12678;-;91495;512370;151162;17932;119215;240460;939990;4790852;71.9;1321;
VENEZIA;Scorze';18863;1569240;1659530;15880;1284390;5800;-;75958;1450750;344575;22587;471828;120380;1479380;8500298;74.0;2685;
VENEZIA;Spinea;27927;2734730;1959760;7820;1621495;3140;-;143800;2037333;403982;34382;516495;299540;1848410;11610887;75.8;1385;
