BELLUNO;Agordo;4124;359681;42790;259690;294433;30495;-;43435;200316;239000;14129;84726;60461;302855;1932011;75.6;692;
VENEZIA;Stra;7627;551380;431112;-;296080;2400;-;19062;417470;62520;7317;54760;87580;639010;2568691;70.5;538;
VENEZIA;Teglio Veneto;2285;123980;93644;90082;122482;1091;-;6698;70980;13912;2536;7964;-;158010;691379;74.8;377;
VENEZIA;Torre Di Mosto;4749;370770;414110;-;207700;-;;20794;277650;63196;7118;76520;38160;407960;1883978;72.1;318;
VENEZIA;Venezia;263352;20449917;13501580;286970;21752150;103410;-;1193390;22074070;4499689;360012;4407761;1343960;71169400;161142309;50.4;5331;
VENEZIA;Vigonovo;9972;774276;476249;-;512629;234112;-;39749;347492;17470;7710;145820;124440;881430;3561377;69.5;578;
VERONASUD;Albaredo D'Adige;5314;370000;289640;189160;207950;-;;29861;133280;112820;2977;96600;34040;510610;1976938;68.4;182;
VERONASUD;Angiari;2226;186320;176930;71500;104210;-;;1350;90900;10963;1970;24680;16100;195830;880753;75.7;-;
VERONASUD;Arcole;6210;499240;337720;203580;244570;-;;5110;159470;-;4304;24990;84760;782320;2346064;60.7;-;
VERONASUD;Belfiore;3102;220310;214990;97800;138320;-;;1264;118410;14570;1846;33440;17960;230283;1089193;76.6;334;
VERONASUD;Bevilacqua;1758;177340;196600;2820;73050;-;;-;116840;-;150;9120;6180;181120;763220;70.1;-;
VERONASUD;Bonavigo;2010;189490;207220;57060;106800;4;-;1900;65990;9707;887;6420;15620;161000;822098;76.5;-;
VERONASUD;Boschi Sant'Anna;1431;95000;60440;45090;49670;-;;4436;32440;71186;1795;22440;8040;135570;526107;68.6;-;
VERONASUD;Bovolone;16050;1299580;1550940;619010;860970;6000;340;79387;538010;704290;20067;400120;143800;1106840;7329354;77.8;500;
VERONASUD;Casaleone;5900;426840;481580;213720;267940;3530;-;17720;209940;87920;6603;38800;46870;452410;2253873;77.9;460;
VERONASUD;Castagnaro;3750;317150;417970;131030;160500;-;;13486;98170;47740;3370;79520;15240;463340;1747516;68.1;-;
VERONASUD;Cerea;16529;1230520;1517300;648140;892230;20060;-;53181;506230;334966;9570;166600;225820;1883680;7488297;69.0;468;
VERONASUD;Cologna Veneta;8646;574860;418455;291600;449840;17220;160;40426;246910;264600;6476;96060;136680;899640;3442927;66.6;239;
VERONASUD;Concamarise;1083;74520;79940;44790;41900;-;;-;33510;9630;494;1440;10960;54880;352064;82.6;114;
VERONASUD;Erbe';1836;109980;86700;64400;82700;-;;6908;47380;36240;2060;3130;17560;87340;544398;82.6;118;
VERONASUD;Gazzo Veronese;5405;360560;535540;195740;259450;1870;580;20823;248100;47260;5236;38360;30360;414430;2158309;78.4;532;
VERONASUD;Isola Della Scala;11577;1060920;684860;426600;571920;3190;-;37738;441290;151870;13693;134730;148160;570040;4245011;83.9;-;
VERONASUD;Isola Rizza;3284;296180;92900;129390;197540;-;;11635;150540;62710;3884;34840;-;186370;1165989;81.3;372;
VERONASUD;Legnago;25351;2300730;2452300;948440;1650150;37720;-;103387;797820;725636;20476;108280;543920;3025430;12714289;70.2;587;
VERONASUD;Minerbe;4621;350030;451800;149970;197690;12210;-;16227;116650;117246;3392;57975;43020;546580;2062790;68.4;-;
VERONASUD;Nogara;8662;794300;628320;349370;459790;1230;1250;31967;343670;93435;10743;73880;131200;840130;3759285;75.4;239;
VERONASUD;Nogarole Rocca;3677;325010;287360;113160;190670;-;;11694;135730;71330;4580;77390;53480;280430;1550834;79.2;-;
VERONASUD;Oppeano;9831;909820;617650;326340;447610;-;;31283;352340;84590;10263;66460;103330;750420;3700106;77.9;-;
VERONASUD;Palu';1256;113380;40920;44400;54130;-;;326;45540;5020;873;4220;-;68867;377676;80.0;125;
VERONASUD;Pressana;2512;172380;264810;78420;106140;-;;-;67940;10759;637;6480;15570;265770;988906;69.8;22;
VERONASUD;Ronco All'Adige;6100;449670;265880;198330;150050;-;;8739;147200;77510;3095;124180;52500;506000;1983154;65.7;423;
VERONASUD;Roverchiara;2764;206010;158330;91200;121270;-;;8560;102030;29865;2887;27930;14000;144030;906112;81.3;-;
VERONASUD;Roveredo Di Gua';1573;84010;54390;43220;61070;-;;-;40230;15180;913;33980;7450;104000;444443;67.9;260;
VERONASUD;Salizzole;3755;272940;285260;127500;184160;-;;11592;177140;54460;4410;36120;23840;221060;1398482;80.0;326;
VERONASUD;San Giovanni Lupatoto;25066;2166830;1850590;876820;1640130;31800;-;218854;843420;556825;41379;211770;298960;2419570;11156948;72.5;-;
VERONASUD;San Pietro Di Morubio;3040;243060;141160;107490;155650;-;;12750;131230;46946;3502;66080;18090;143340;1069298;83.0;213;
VERONASUD;Sanguinetto;4101;300260;371470;151440;210620;8500;-;14795;110140;140552;2478;52310;66840;445560;1874965;69.6;4;
VERONASUD;Sorga';3060;221200;190320;108850;152790;-;;16098;112100;49160;5464;34910;23420;203410;1117722;79.4;241;
VERONASUD;Terrazzo;2254;176820;160520;75870;81220;-;;9654;87260;71540;2851;41650;9220;140950;857555;80.7;-;
VERONASUD;Trevenzuolo;2764;203600;218900;96170;126000;-;;7400;119330;68700;2303;45820;29040;220170;1137433;78.0;-;
VERONASUD;Veronella;5010;330010;367590;153900;181510;-;;-;118720;-;1337;21790;48620;482980;1706457;66.7;-;
VERONASUD;Vigasio;9955;729320;737510;318030;419770;-;;22697;277290;96710;10529;86930;101250;781860;3581896;76.6;1304;
VERONASUD;Villa Bartolomea;5824;435790;629730;218755;221580;-;;28899;180060;100150;12135;118170;47780;578960;2572009;70.7;-;
VERONASUD;Zevio;14953;1510370;1310130;568080;888980;112540;-;64981;315810;484741;27264;447390;186320;1088010;7004616;76.1;395;
VERONASUD;Zimella;4952;276650;321690;164260;191960;17800;-;17847;115140;76768;4255;84815;4560;401420;1677165;71.0;617;
VICENZA;Agugliaro;1404;82810;35800;35060;59520;-;;-;48860;-;167;2540;-;57000;321757;79.2;251;
VICENZA;Albettone;2081;133920;119430;67000;72100;1940;-;1000;56200;14630;749;620;18300;248040;733929;61.9;421;
VICENZA;Alonte;1665;97840;60740;49740;81876;-;;5371;54830;36920;1739;49540;28070;84810;551476;76.4;-;
VICENZA;Altavilla Vicentina;12056;1358890;590360;380740;628750;15355;-;74581;335970;329090;17278;378310;311390;689050;5109764;79.9;185;
VICENZA;Altissimo;2214;112430;-;60520;67980;-;;9790;47520;18683;2141;46580;-;135800;501444;65.8;198;
VICENZA;Arcugnano;7820;565820;311230;310270;356050;1200;-;56335;224200;233245;12230;197790;48720;424910;2742000;78.9;848;
VICENZA;Arsiero;3192;136530;47002;122705;115692;-;572;20546;62800;62150;4932;51961;13130;358430;996450;58.0;876;
VICENZA;Arzignano;25844;2139770;645840;900120;1272530;-;;146068;736680;485237;19189;309150;951280;2218500;9824364;70.1;493;
VICENZA;Asigliano Veneto;848;40850;25070;23760;30130;-;;3010;23240;6960;285;23680;3300;46720;227005;72.1;164;
VICENZA;Barbarano Vicentino;4594;309345;179760;162000;202370;3520;-;19701;109540;145810;6568;76220;28880;470400;1714114;64.9;295;
VICENZA;Bolzano Vicentino;6542;418210;232020;233170;351760;-;;23104;174500;120005;11344;84460;49220;467400;2165193;70.8;602;
VICENZA;Breganze;8677;286560;277760;394110;505000;44000;22140;37809;230340;226816;11702;55280;151690;809050;3052257;65.9;1658;
VICENZA;Brendola;6666;453480;172959;244051;281739;-;;26403;196348;109941;4540;118106;267750;527740;2403057;69.2;262;
VICENZA;Bressanvido;3167;237350;126930;113930;158640;3645;-;12521;65220;84360;1990;109870;30440;198260;1143156;76.3;168;
VICENZA;Brogliano;3962;205650;104620;163730;134380;-;;22015;78940;74768;4012;73480;15400;273280;1150275;70.8;724;
VICENZA;Caldogno;11327;917640;606400;330950;512460;15385;-;53620;244060;211060;13653;257760;112050;599310;3874348;79.8;604;
VICENZA;Caltrano;2552;84940;48262;92624;76417;-;562;13891;41920;49435;3269;35323;11550;242170;700363;59.2;477;
VICENZA;Calvene;1314;40780;25845;51163;42015;-;;6903;23550;34741;1598;22096;-;118230;366921;62.4;330;
VICENZA;Camisano Vicentino;11074;1080220;671450;394020;572170;45135;-;39158;285210;200120;10725;198360;179950;799120;4475638;77.1;565;
VICENZA;Campiglia Dei Berici;1716;55260;68900;49020;70890;-;;12581;49580;46822;2194;16380;13620;115520;500767;69.2;352;
VICENZA;Carre';3667;159960;164460;114280;119820;-;486;18790;58760;83722;7915;46380;35120;414280;1223973;59.8;485;
VICENZA;Castegnero;2939;191920;118020;98840;125140;-;;-;75920;51160;645;35460;23000;223880;943985;68.2;307;
VICENZA;Castelgomberto;6109;306900;177340;204200;263460;-;;34364;154180;151750;7530;144000;175760;439510;2058994;70.0;1225;
VICENZA;Chiampo;13034;874820;215160;420790;537880;46760;-;68968;326840;283091;12968;107090;188280;923420;4006067;71.6;394;
VICENZA;Chiuppano;2598;107690;86721;97604;91382;-;187;12077;51300;47522;3043;33524;43240;220080;794370;62.8;372;
VICENZA;Cogollo Del Cengio;3254;124080;105998;113156;128723;-;721;17803;56050;113165;4151;45777;4530;270250;984404;67.5;592;
VICENZA;Cornedo Vicentino;12080;633660;334280;385740;422520;-;;56742;292260;217834;14013;175090;347400;881480;3761019;68.7;1812;
VICENZA;Costabissara;7436;608800;297720;230420;371860;6113;-;32007;173560;211149;11030;89860;78500;493400;2604419;73.8;478;
VICENZA;Creazzo;11332;823380;643820;332740;500320;3260;-;57651;270850;191900;13312;199360;248170;788820;4073583;74.2;941;
VICENZA;Crespadoro;1330;65500;-;37450;48210;-;;6090;29680;16677;938;22500;-;189100;416145;50.1;-;
VICENZA;Dueville;14065;1036220;859080;456790;631560;20040;-;68993;299760;400670;18423;341150;150260;1313630;5596576;72.2;1617;
VICENZA;Fara Vicentino;3852;193660;41270;168190;135020;-;695;16340;77400;44810;5004;35960;-;347410;1065759;63.8;798;
VICENZA;Gambellara;3399;206900;91400;110140;142630;-;;16099;76770;77450;4603;80120;51400;300590;1158102;67.4;260;
VICENZA;Gambugliano;846;56448;-;23426;24522;-;;3652;22255;-;236;3563;-;43888;177990;71.0;-;
VICENZA;Grancona;1862;94140;18592;69613;82158;571;-;8775;56173;46183;3618;47157;7230;102170;536380;74.3;-;
VICENZA;Grisignano Di Zocco;4278;478780;226250;157030;201900;5105;-;23044;98380;87960;8293;118110;46120;313665;1764637;77.2;89;
VICENZA;Grumolo Delle Abbadesse;3813;364200;136480;127490;189040;3465;-;15910;107740;75940;6019;104580;19980;264000;1414844;76.6;476;
VICENZA;Isola Vicentina;10214;723092;216800;316074;390238;5575;-;38696;226335;194139;9816;87152;86980;1139512;3434409;61.9;-;
VICENZA;Laghi;133;-;;8170;5150;-;1;847;2540;1351;411;2486;-;21550;42506;44.2;249;
VICENZA;Lastebasse;208;18210;649;15613;10780;-;35;1561;4120;4774;479;2905;-;33288;92414;61.0;54;
VICENZA;Longare;5682;285270;292430;185620;217900;9930;-;29377;142870;127970;9273;87400;50760;276165;1714965;78.1;964;
VICENZA;Lonigo;16391;1366180;720720;507730;766540;34380;-;61952;483420;324685;13005;484900;276040;1179380;6218932;74.1;-;
VICENZA;Lugodi Vicenza;3691;162780;72905;122577;138335;-;;18647;69180;112889;4470;59164;-;337050;1097997;64.4;897;
VICENZA;Malo;14951;850370;375120;485360;689030;-;2120;60097;299180;334778;18654;181730;239390;1311560;4847389;63.9;1719;
VICENZA;Marano Vicentino;9515;628310;440520;304680;377190;12700;1380;36892;171770;237811;12912;147660;64620;491810;2928255;76.4;727;
VICENZA;Monte Di Malo;2885;115080;12610;104860;90400;-;646;10278;44580;31134;4167;36240;-;355000;804995;51.8;658;
VICENZA;Montebello Vicentino;6571;471560;232320;205660;305430;-;;37828;171660;136050;6397;119820;147360;627090;2461175;68.0;74;
VICENZA;Montecchio Maggiore;23651;1817810;852321;719729;1022481;18740;-;137756;628452;455736;27184;597234;852600;1815510;8945553;70.9;626;
VICENZA;Montecchio Precalcino;5019;297590;221440;120700;188160;56220;6860;31638;73360;149030;9635;47840;63260;432680;1698413;71.2;197;
VICENZA;Montegalda;3388;248240;114850;126190;133400;6255;-;16326;81840;73030;6776;98040;30770;213520;1149237;75.9;393;
VICENZA;Montegaldella;1806;139770;65460;57940;63870;5760;-;9444;40890;13100;3065;60910;-;114540;574749;73.5;156;
VICENZA;Monteviale;2789;145500;78800;105940;105600;-;;13376;67760;42818;4116;60360;49220;164390;837880;72.5;346;
VICENZA;Monticello Conte Otto;9158;764920;573640;279950;419470;9550;-;43817;228510;201760;13949;175290;105610;456750;3273216;81.6;124;
VICENZA;Montorso Vicentino;3153;174080;94740;111380;132060;-;;19435;88600;73283;4786;97460;59360;246180;1101364;69.2;308;
VICENZA;Mossano;1788;138834;56830;61160;63060;-;;8280;36890;76410;3931;99260;10760;198960;754375;57.9;120;
VICENZA;Nanto;3085;211520;140240;100880;128380;-;;24637;74000;147970;9156;39940;12040;219840;1108603;73.9;293;
VICENZA;Nogarole Vicentino;1172;66710;5500;52620;37840;-;;6890;27820;9200;943;23260;-;68910;299693;70.8;-;
VICENZA;Noventa Vicentina;8947;783280;1068450;290300;527340;27950;-;38313;341224;171245;7528;130440;128440;505540;4020050;78.9;305;
VICENZA;Orgiano;3057;170630;227340;119240;107985;10480;-;10253;71740;58877;4601;91260;32920;212380;1117706;68.3;679;
VICENZA;Pedemonte;774;25660;2355;29641;31283;-;130;5654;13720;17295;1528;10528;-;92590;230384;55.6;226;
VICENZA;Piovene Rocchette;8346;446770;337559;309136;418118;-;593;38453;272290;155528;11014;107316;104750;675020;2876547;68.0;810;
VICENZA;Pojana Maggiore;4336;255100;302070;153030;209010;-;;24068;153710;76865;6698;107460;29180;229640;1546831;79.0;594;
VICENZA;Posina;566;20590;-;29430;33860;-;2;3904;12540;6328;2086;11461;-;96290;216491;50.8;353;
VICENZA;Quinto Vicentino;5814;427700;275640;167450;262860;5305;-;21071;109940;121120;6236;154440;33960;408820;1994542;74.3;419;
VICENZA;Recoaro Terme;6453;296200;41400;292600;295420;-;;44446;123020;174856;7079;151290;96520;503810;2026641;68.2;2050;
VICENZA;Salcedo;1028;21640;4420;39720;31220;-;3;4357;17160;4800;1128;14220;-;86830;225498;55.8;338;
VICENZA;San Germano Dei Berici;1178;44570;12018;42147;46897;369;-;5639;37387;21657;2954;30482;9060;61110;314290;72.5;-;
VICENZA;San Pietro Mussolino;1625;76870;-;65000;56260;-;;-;35020;7750;808;12020;-;94100;347828;68.7;60;
VICENZA;San Vito Di Leguzzano;3608;184510;118620;113760;166540;-;1229;20174;65550;98720;6959;50200;60250;307350;1193862;65.3;494;
VICENZA;Sandrigo;8453;541730;411930;291190;386120;11760;-;32283;218350;161590;9421;66670;170650;583610;2885304;75.3;1009;
VICENZA;Santorso;5859;280340;139400;199780;298260;-;;28961;121340;112100;9013;60480;41080;633400;1924154;61.7;1052;
VICENZA;Sarcedo;5271;143420;198900;171380;212480;-;1542;31386;96790;135908;9477;76740;21360;278320;1377703;73.1;1376;
VICENZA;Sarego;6796;505250;194880;193890;273460;-;;33473;222190;114460;8297;184620;100960;506080;2337560;70.8;326;
VICENZA;Schio;39355;2543110;1294390;1543590;2703420;11500;1794;155896;1692450;978136;49792;496560;635230;4084860;16190728;66.2;4751;
VICENZA;Sossano;4403;156840;191860;127200;216800;4085;-;15050;129680;69010;5037;34020;29760;315840;1295182;68.3;1083;
VICENZA;Sovizzo;7500;472940;322540;239190;317500;-;;35875;180480;109860;7828;112940;211780;535180;2546113;71.8;469;
VICENZA;Thiene;24363;1819440;903420;871040;1523440;17080;3430;99002;568240;441010;34372;256340;431860;2576960;9545634;65.6;1427;
VICENZA;Tonezza Del Cimone;521;42050;2020;49940;35530;-;;6503;14900;4885;1772;21800;57650;203960;441010;36.6;37;
VICENZA;Torrebelvicino;5917;284380;150020;191090;196100;-;8;23754;101040;104990;7470;62900;40500;480660;1642912;64.5;865;
VICENZA;Torri Di Quartesolo;11885;1124020;753930;410910;666160;27890;-;70474;309650;288291;24937;198200;193080;1457840;5525382;69.8;551;
VICENZA;Trissino;8784;621920;308020;297540;349480;-;;52432;231500;162370;10183;116500;187560;810770;3148275;68.2;1166;
VICENZA;Valdagno;26234;1418020;898200;974170;1366230;50780;-;173330;527110;821727;49422;477300;377100;2196730;9330119;71.5;4824;
VICENZA;Valdastico;1297;54940;3972;37726;46427;-;220;9532;20200;29134;2537;17733;-;152570;374991;55.1;325;
VICENZA;Valli Del Pasubio;3242;81070;-;121160;102780;-;;11894;71200;19115;908;12700;-;494680;915507;43.6;755;
VICENZA;Velo D'Astico;2403;68350;35258;89255;77248;-;429;14022;92320;49282;2732;34132;31350;197320;691698;60.3;722;
VICENZA;Vicenza;112953;9960800;8403120;4345600;8810972;168145;940;468129;5413920;3679782;192349;2848140;2408460;19347020;66047377;62.7;5215;
VICENZA;Villaga;1914;114460;10400;69170;82140;-;;4990;57660;36420;2194;32640;25410;124420;559904;70.9;-;
VICENZA;Villaverla;6127;409540;259430;207020;285160;8800;1912;30064;142990;111433;11680;78680;64500;320660;1931869;75.9;592;
VICENZA;Zane';6653;407940;385600;223040;293800;-;777;33998;124880;119761;10672;87580;137880;565240;2391168;67.1;459;
VICENZA;Zermeghedo;1410;92080;48360;66500;49750;-;;7420;34550;26150;1993;39960;36840;108860;512463;70.7;65;
VICENZA;Zovencedo;773;47130;-;34320;27800;-;;2587;24720;19420;928;20540;1930;57360;236735;69.4;-;
VICENZA;Zugliano;6835;321240;245330;224560;258660;-;500;30035;133540;39590;7581;132820;39400;565700;1998956;63.9;1126;
VERONANORD;Affi;2336;323080;170610;185030;136040;-;;14110;97250;46438;8063;62900;70090;454690;1568301;67.0;-;
VERONANORD;Badia Calavena;2649;193840;47320;104840;119560;-;;15038;64460;78060;4933;45380;-;156430;829861;76.5;50;
VERONANORD;Bardolino;7049;1257930;2370270;1013290;846910;-;;59723;470840;342359;13472;156080;172500;3405530;10108904;63.4;52;
VERONANORD;Bosco Chiesanuova;3597;212080;58620;179610;166990;1900;-;16340;108060;68820;740;57100;43740;1353350;2267350;36.9;196;
VERONANORD;Brentino Belluno;1395;184430;21730;70780;113260;-;;7394;61190;54175;2268;73960;17630;126480;733297;72.7;-;
VERONANORD;Brenzone;2474;391080;50340;212240;161890;-;;10690;109240;30206;1011;44720;50100;510950;1572467;62.5;-;
VERONANORD;Bussolengo;19938;1970430;591180;830420;1594910;17090;-;89572;562820;490194;22770;178100;323510;2127350;8798346;71.3;609;
VERONANORD;Buttapietra;7060;537340;410960;217860;290640;-;;29962;154470;160840;6693;152460;56400;476000;2493625;75.0;135;
VERONANORD;Caldiero;7791;758160;581160;278030;386900;-;;21332;175790;198706;4277;88920;46420;649240;3188935;76.5;85;
VERONANORD;Caprino Veronese;8371;628180;307490;341470;430930;-;;56695;227880;273169;19938;201680;134850;842870;3465152;68.3;658;
VERONANORD;Castel D'Azzano;11767;963800;735030;389720;560470;-;;54998;258760;253814;15040;100280;163760;998900;4494572;74.0;1;
VERONANORD;Castelnuovo Del Garda;13214;1371190;1217870;561600;736250;-;;63035;367310;315662;21208;447940;199730;2051620;7353415;66.2;-;
VERONANORD;Cavaion Veronese;5857;580840;494600;257330;312050;2000;-;29529;191530;241295;5168;258380;125720;354330;2852772;78.7;-;
VERONANORD;Cazzano Di Tramigna;1533;138540;20400;52060;64920;-;;4856;53830;52325;1523;14840;6460;153220;562974;69.5;-;
VERONANORD;Cerro Veronese;2474;206290;153740;107320;117600;1960;-;15610;40040;44600;284;29080;51360;552730;1320614;54.1;-;
VERONANORD;Colognola Ai Colli;8627;839840;544740;321620;473400;18980;-;37207;245250;280502;8302;134900;154540;578300;3637581;78.9;-;
VERONANORD;Costermano;3738;425770;299000;247760;289750;-;;18980;159200;127146;8337;60780;70040;574860;2281623;70.9;238;
VERONANORD;Dolce';2618;218300;86680;92760;115640;-;;14754;73950;247574;3531;73640;44940;175630;1147399;77.9;87;
VERONANORD;Erbezzo;750;-;-;-;-;-;-;-;-;-;-;3920;-;349550;353470;0.3;-;
VERONANORD;Ferrara Di Monte Baldo;216;-;;12160;-;;-;;-;;-;3720;-;222630;238510;5.6;-;
VERONANORD;Fumane;4118;271170;224460;187180;198250;-;;23450;124210;160171;10252;86240;49280;219090;1553753;79.8;830;
VERONANORD;Garda;4092;835250;650580;483970;424770;-;;18242;228660;159815;8986;76760;200530;1105640;4193203;69.7;7;
VERONANORD;Grezzana;10788;822110;588050;396600;516630;-;;39541;317190;162600;6080;223300;154990;433180;3660271;79.9;156;
VERONANORD;Illasi;5332;492580;300580;196620;284750;-;;25199;131630;201906;6685;201860;43920;369950;2255680;75.9;47;
VERONANORD;Lavagno;8435;686700;336940;319710;356890;-;;26851;165480;203176;10009;122220;98080;510440;2836496;76.8;30;
VERONANORD;Lazise;6903;1239560;616700;960050;679980;3350;-;52162;481085;243755;14233;146440;227130;3119910;7784355;56.7;11;
VERONANORD;Malcesine;3755;641020;972620;562720;476700;7130;-;33562;197840;259126;7091;107270;85550;1653880;5004509;64.3;643;
VERONANORD;Marano Di Valpolicella;3175;254480;98900;147840;178740;-;;19801;100610;101590;5461;78640;-;436320;1422382;64.7;50;
VERONANORD;Mezzane Di Sotto;2530;202740;119380;92840;100690;-;;5572;77140;6880;2179;24180;-;243280;874881;69.4;-;
VERONANORD;Montecchia Di Crosara;4370;304040;61080;163700;190810;24220;-;16823;60140;94400;6851;115640;7060;268080;1312844;72.5;123;
VERONANORD;Monteforte D'Alpone;8892;750850;241380;296310;396850;-;;35092;226220;186236;6753;313360;87780;540900;3081731;73.3;-;
VERONANORD;Mozzecane;7506;654460;565940;222160;333230;-;;20095;191590;113510;6921;66260;101880;685660;2961706;73.1;37;
VERONANORD;Negrar;17104;1147370;822800;662120;833190;3000;-;63903;496360;300030;22648;304750;200000;842080;5698251;79.1;913;
VERONANORD;Pastrengo;3092;186630;272520;93120;167140;-;;17281;79400;108066;7831;77100;70890;279480;1359458;72.6;165;
VERONANORD;Pescantina;17128;1432300;850520;601740;830240;-;;62443;471620;395761;23316;405420;145010;974420;6192790;77.9;19;
VERONANORD;Peschiera Del Garda;10323;1630140;1884350;924630;976020;-;;68685;525490;275310;14872;339840;23300;3053940;9716577;65.5;107;
VERONANORD;Povegliano Veronese;7113;502840;342730;258450;369950;-;;32643;189920;201520;11348;122960;138100;420160;2590621;77.4;612;
VERONANORD;Rivoli Veronese;2181;171270;103880;90860;92780;-;;9449;62680;61568;2923;37940;61190;99290;793830;80.0;-;
VERONANORD;Ronca';3807;257640;31340;162030;146210;34670;-;18659;36880;142912;6810;151740;8160;255960;1253011;70.4;159;
VERONANORD;Rovere' Veronese;2115;114345;-;79293;83563;-;;7677;52579;14568;410;26195;-;507990;886620;39.2;148;
VERONANORD;San Bonifacio;21284;2076760;1033960;884420;1520080;82380;-;104480;726630;726545;17503;319460;438260;1790530;9721008;73.0;912;
VERONANORD;San Giovanni Ilarione;5113;374590;64340;143500;211870;33650;-;22679;124040;77240;6338;89020;13280;261320;1421867;75.9;28;
VERONANORD;San Martino Buon Albergo;14920;1607840;795960;525030;790070;-;;61893;429170;501743;15830;290820;253860;1264300;6536516;75.1;552;
VERONANORD;San Mauro Di Saline;582;31465;-;21820;22995;-;;2113;14469;4009;113;7208;-;139787;243979;39.2;148;
VERONANORD;San Pietro In Cariano;12906;1407950;901000;525480;741500;12720;-;51266;375160;353535;17862;209600;119180;727530;5442783;82.3;841;
VERONANORD;San Zeno Di Montagna;1365;257960;59600;161090;89740;-;;16887;41200;61160;3852;36030;75290;189560;992369;74.7;-;
VERONANORD;Sant'Ambrogio Di Valpolicella;11737;988340;884910;408160;521160;21220;-;42431;276520;234140;16648;165220;201310;720260;4480319;78.8;292;
VERONANORD;Sant'Anna D'Alfaedo;2553;-;6720;94280;109640;-;;9030;49090;30170;2032;20440;-;802550;1123952;26.9;-;
VERONANORD;Selva Di Progno;931;63600;-;68960;47840;-;;1605;22080;22800;1162;13180;-;219600;460827;48.3;-;
VERONANORD;Soave;7114;720960;255360;303860;352510;-;;25387;207410;130838;6782;206820;141080;502890;2853897;74.4;-;
VERONANORD;Sommacampagna;14821;968020;1535810;704150;889700;408721;-;95710;361350;586681;21507;176016;222380;861300;6831345;81.2;501;
VERONANORD;Sona;17683;1163640;1143380;591470;994680;19450;-;80803;512260;406774;21592;139460;209580;1251420;6534509;77.2;910;
VERONANORD;Torri Del Benaco;3023;413530;253370;321530;189380;-;;13073;130010;6964;5086;55300;100720;666020;2154983;64.7;-;
VERONANORD;Tregnago;4938;464180;152840;190120;274980;-;;20925;126170;113792;4511;73840;20900;568490;2010748;68.1;-;
VERONANORD;Valeggio Sul Mincio;15098;1207030;1178890;653440;947880;-;;65377;379390;372098;24152;197200;252810;2143590;7421857;67.3;563;
VERONANORD;Velo Veronese;770;41629;-;28868;30422;-;;2795;19142;5304;149;9537;-;184942;322788;39.2;148;
VERONANORD;Vestenanova;2608;152360;-;99880;99440;-;;12455;67250;40966;879;81810;-;272230;827270;59.4;51;
VERONANORD;Villafranca Di Verona;33194;3341240;1721080;1260640;1984320;26730;-;129974;1009300;751165;25664;747480;484270;2665740;14147603;75.0;13;
VERONACITTA';Verona;260200;21056060;2472700;9132340;16932740;581920;22310;496000;7249380;3694990;139765;6526630;4734750;60674220;133713805;48.13;790;